,Index,RegionID,RegionName,City,State,Metro,SizeRank,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,ORI,AGENCY NAME,CountyName,County Name,POPULATION,VIOLENT CRIME,PROPERTY CRIME,MURDER,RAPE,ROBBERY,AGGRAVATED ASSAULT,BURGLARY,LARCENY,MTR VEHICLE THEFT,ARSON
8704,523,77842,45831,Continental,OH,,13188,880800,894800,890900,869100,903700,934000,956700,906000,987100,1019600,1049700,1146100,OH06901,OTTAWA,PUTNAM COUNTY,PUTNAM COUNTY,"4,394",6,14,0,2,0,4,0,13,1,0
8705,523,77842,45831,Continental,OH,,13188,880800,894800,890900,869100,903700,934000,956700,906000,987100,1019600,1049700,1146100,OH06904,COLUMBUS GROVE,PUTNAM COUNTY,PUTNAM COUNTY,"2,077",0,1,0,0,0,0,0,1,0,0
8706,523,77842,45831,Continental,OH,,13188,880800,894800,890900,869100,903700,934000,956700,906000,987100,1019600,1049700,1146100,OH06911,LEIPSIC,PUTNAM COUNTY,PUTNAM COUNTY,"2,022",1,12,0,0,0,1,4,8,0,0
8707,523,77842,45831,Continental,OH,,13188,880800,894800,890900,869100,903700,934000,956700,906000,987100,1019600,1049700,1146100,OH06913,OTTOVILLE,PUTNAM COUNTY,PUTNAM COUNTY,975,0,0,0,0,0,0,0,0,0,0
8708,523,77842,45831,Continental,OH,,13188,880800,894800,890900,869100,903700,934000,956700,906000,987100,1019600,1049700,1146100,OH06914,PANDORA,PUTNAM COUNTY,PUTNAM COUNTY,"1,146",0,3,0,0,0,0,1,2,0,0
8709,523,77842,45831,Continental,OH,,13188,880800,894800,890900,869100,903700,934000,956700,906000,987100,1019600,1049700,1146100,OH06916,KALIDA,PUTNAM COUNTY,PUTNAM COUNTY,"1,569",1,0,0,0,0,1,0,0,0,0
8710,523,77842,45831,Continental,OH,,13188,880800,894800,890900,869100,903700,934000,956700,906000,987100,1019600,1049700,1146100,OH06900,PUTNAM COUNTY SHERIFF,PUTNAM COUNTY,PUTNAM COUNTY,"20,451",6,88,1,4,0,1,30,56,2,1
8711,524,77853,45844,Fort Jennings,OH,,13218,1270800,1376500,1392000,1313400,1378800,1449800,1466600,1436600,1576800,1678600,1741100,1892100,OH06901,OTTAWA,PUTNAM COUNTY,PUTNAM COUNTY,"4,394",6,14,0,2,0,4,0,13,1,0
8712,524,77853,45844,Fort Jennings,OH,,13218,1270800,1376500,1392000,1313400,1378800,1449800,1466600,1436600,1576800,1678600,1741100,1892100,OH06904,COLUMBUS GROVE,PUTNAM COUNTY,PUTNAM COUNTY,"2,077",0,1,0,0,0,0,0,1,0,0
8713,524,77853,45844,Fort Jennings,OH,,13218,1270800,1376500,1392000,1313400,1378800,1449800,1466600,1436600,1576800,1678600,1741100,1892100,OH06911,LEIPSIC,PUTNAM COUNTY,PUTNAM COUNTY,"2,022",1,12,0,0,0,1,4,8,0,0
8714,524,77853,45844,Fort Jennings,OH,,13218,1270800,1376500,1392000,1313400,1378800,1449800,1466600,1436600,1576800,1678600,1741100,1892100,OH06913,OTTOVILLE,PUTNAM COUNTY,PUTNAM COUNTY,975,0,0,0,0,0,0,0,0,0,0
8715,524,77853,45844,Fort Jennings,OH,,13218,1270800,1376500,1392000,1313400,1378800,1449800,1466600,1436600,1576800,1678600,1741100,1892100,OH06914,PANDORA,PUTNAM COUNTY,PUTNAM COUNTY,"1,146",0,3,0,0,0,0,1,2,0,0
8716,524,77853,45844,Fort Jennings,OH,,13218,1270800,1376500,1392000,1313400,1378800,1449800,1466600,1436600,1576800,1678600,1741100,1892100,OH06916,KALIDA,PUTNAM COUNTY,PUTNAM COUNTY,"1,569",1,0,0,0,0,1,0,0,0,0
8717,524,77853,45844,Fort Jennings,OH,,13218,1270800,1376500,1392000,1313400,1378800,1449800,1466600,1436600,1576800,1678600,1741100,1892100,OH06900,PUTNAM COUNTY SHERIFF,PUTNAM COUNTY,PUTNAM COUNTY,"20,451",6,88,1,4,0,1,30,56,2,1
8718,525,76557,43154,Stoutsville,OH,Columbus,13227,1478200,1308500,1269600,1303000,1302800,1270100,1361100,1387400,1395600,1506200,1622800,1869500,OHCOP00,COLUMBUS,FAIRFIELD COUNTY,FAIRFIELD COUNTY,"10,505",54,412,2,11,24,17,85,277,50,5
8719,525,76557,43154,Stoutsville,OH,Columbus,13227,1478200,1308500,1269600,1303000,1302800,1270100,1361100,1387400,1395600,1506200,1622800,1869500,OH02301,LANCASTER,FAIRFIELD COUNTY,FAIRFIELD COUNTY,"40,026",127,"1,706",0,24,33,70,236,"1,382",88,12
8720,525,76557,43154,Stoutsville,OH,Columbus,13227,1478200,1308500,1269600,1303000,1302800,1270100,1361100,1387400,1395600,1506200,1622800,1869500,OH02303,BALTIMORE,FAIRFIELD COUNTY,FAIRFIELD COUNTY,"2,973",0,15,0,0,0,0,3,11,1,1
8721,525,76557,43154,Stoutsville,OH,Columbus,13227,1478200,1308500,1269600,1303000,1302800,1270100,1361100,1387400,1395600,1506200,1622800,1869500,OH02306,CARROLL,FAIRFIELD COUNTY,FAIRFIELD COUNTY,520,0,3,0,0,0,0,2,1,0,0
8722,525,76557,43154,Stoutsville,OH,Columbus,13227,1478200,1308500,1269600,1303000,1302800,1270100,1361100,1387400,1395600,1506200,1622800,1869500,OH02307,LITHOPOLIS,FAIRFIELD COUNTY,FAIRFIELD COUNTY,"1,448",0,13,0,0,0,0,4,9,0,0
8723,525,76557,43154,Stoutsville,OH,Columbus,13227,1478200,1308500,1269600,1303000,1302800,1270100,1361100,1387400,1395600,1506200,1622800,1869500,OH02308,MILLERSPORT,FAIRFIELD COUNTY,FAIRFIELD COUNTY,"1,050",0,2,0,0,0,0,1,1,0,0
8724,525,76557,43154,Stoutsville,OH,Columbus,13227,1478200,1308500,1269600,1303000,1302800,1270100,1361100,1387400,1395600,1506200,1622800,1869500,OH02309,PICKERINGTON,FAIRFIELD COUNTY,FAIRFIELD COUNTY,"20,297",38,351,0,6,12,20,20,315,16,0
8725,525,76557,43154,Stoutsville,OH,Columbus,13227,1478200,1308500,1269600,1303000,1302800,1270100,1361100,1387400,1395600,1506200,1622800,1869500,OH02312,SUGAR GROVE,FAIRFIELD COUNTY,FAIRFIELD COUNTY,433,0,1,0,0,0,0,0,1,0,0
8726,525,76557,43154,Stoutsville,OH,Columbus,13227,1478200,1308500,1269600,1303000,1302800,1270100,1361100,1387400,1395600,1506200,1622800,1869500,OH02508,REYNOLDSBURG,FAIRFIELD COUNTY,FAIRFIELD COUNTY,936,3,26,0,1,1,1,3,22,1,0
8727,525,76557,43154,Stoutsville,OH,Columbus,13227,1478200,1308500,1269600,1303000,1302800,1270100,1361100,1387400,1395600,1506200,1622800,1869500,OH02300,FAIRFIELD,FAIRFIELD COUNTY,FAIRFIELD COUNTY,"75,853",38,962,0,15,6,17,153,793,16,2
8728,526,77887,45882,Rockford,OH,Celina,13277,942400,972900,947500,912300,900900,1046300,1257800,1234600,1120200,1127100,1192300,1272300,OH05404,COLDWATER,MERCER COUNTY,MERCER COUNTY,"4,519",3,53,0,3,0,0,6,47,0,0
8729,526,77887,45882,Rockford,OH,Celina,13277,942400,972900,947500,912300,900900,1046300,1257800,1234600,1120200,1127100,1192300,1272300,OH05405,FORT RECOVERY,MERCER COUNTY,MERCER COUNTY,"1,436",1,12,0,0,0,1,3,8,1,0
8730,526,77887,45882,Rockford,OH,Celina,13277,942400,972900,947500,912300,900900,1046300,1257800,1234600,1120200,1127100,1192300,1272300,OH05408,ROCKFORD,MERCER COUNTY,MERCER COUNTY,"1,099",0,4,0,0,0,0,0,4,0,0
8731,526,77887,45882,Rockford,OH,Celina,13277,942400,972900,947500,912300,900900,1046300,1257800,1234600,1120200,1127100,1192300,1272300,OH05409,ST. HENRY,MERCER COUNTY,MERCER COUNTY,"2,527",1,8,0,0,0,1,1,7,0,0
8732,526,77887,45882,Rockford,OH,Celina,13277,942400,972900,947500,912300,900900,1046300,1257800,1234600,1120200,1127100,1192300,1272300,OH05400,MERCER COUNTY SHERIFF,MERCER COUNTY,MERCER COUNTY,"21,146",5,106,0,3,0,2,15,87,4,0
8733,527,76719,43521,Fayette,OH,Toledo,13317,916200,871700,843300,825900,775300,761100,773400,814000,837400,893400,950300,1014200,OH02601,ARCHBOLD,FULTON COUNTY,FULTON COUNTY,"4,338",2,41,0,1,0,1,6,34,1,0
8734,527,76719,43521,Fayette,OH,Toledo,13317,916200,871700,843300,825900,775300,761100,773400,814000,837400,893400,950300,1014200,OH02603,FAYETTE,FULTON COUNTY,FULTON COUNTY,"1,265",2,12,0,2,0,0,2,10,0,1
8735,527,76719,43521,Fayette,OH,Toledo,13317,916200,871700,843300,825900,775300,761100,773400,814000,837400,893400,950300,1014200,OH02604,SWANTON,FULTON COUNTY,FULTON COUNTY,"3,768",5,51,0,4,0,1,8,39,4,0
8736,527,76719,43521,Fayette,OH,Toledo,13317,916200,871700,843300,825900,775300,761100,773400,814000,837400,893400,950300,1014200,OH02605,WAUSEON,FULTON COUNTY,FULTON COUNTY,"7,407",10,169,0,1,1,8,14,151,4,0
8737,527,76719,43521,Fayette,OH,Toledo,13317,916200,871700,843300,825900,775300,761100,773400,814000,837400,893400,950300,1014200,OH02600,FULTON COUNTY SHERIFF,FULTON COUNTY,FULTON COUNTY,"22,688",24,191,0,7,1,16,58,131,2,0
8738,528,77268,44656,Mineral City,OH,New Philadelphia-Dover,13332,1091400,1064800,1045100,1011200,995300,1047400,1061200,1072400,1110800,1133100,1199100,1315900,OH07901,DENNISON,TUSCARAWAS COUNTY,TUSCARAWAS COUNTY,"2,625",2,7,0,0,0,2,0,6,1,1
8739,528,77268,44656,Mineral City,OH,New Philadelphia-Dover,13332,1091400,1064800,1045100,1011200,995300,1047400,1061200,1072400,1110800,1133100,1199100,1315900,OH07902,DOVER,TUSCARAWAS COUNTY,TUSCARAWAS COUNTY,"12,839",9,122,0,2,1,6,27,90,5,0
8740,528,77268,44656,Mineral City,OH,New Philadelphia-Dover,13332,1091400,1064800,1045100,1011200,995300,1047400,1061200,1072400,1110800,1133100,1199100,1315900,OH07903,NEWCOMERSTOWN,TUSCARAWAS COUNTY,TUSCARAWAS COUNTY,"3,767",3,69,1,0,1,1,13,50,6,0
8741,528,77268,44656,Mineral City,OH,New Philadelphia-Dover,13332,1091400,1064800,1045100,1011200,995300,1047400,1061200,1072400,1110800,1133100,1199100,1315900,OH07904,NEW PHILADELPHIA,TUSCARAWAS COUNTY,TUSCARAWAS COUNTY,"17,492",9,139,0,0,2,7,15,120,4,0
8742,528,77268,44656,Mineral City,OH,New Philadelphia-Dover,13332,1091400,1064800,1045100,1011200,995300,1047400,1061200,1072400,1110800,1133100,1199100,1315900,OH07906,UHRICHSVILLE,TUSCARAWAS COUNTY,TUSCARAWAS COUNTY,"5,372",5,48,0,3,1,1,7,30,11,0
8743,528,77268,44656,Mineral City,OH,New Philadelphia-Dover,13332,1091400,1064800,1045100,1011200,995300,1047400,1061200,1072400,1110800,1133100,1199100,1315900,OH07909,BOLIVAR,TUSCARAWAS COUNTY,TUSCARAWAS COUNTY,986,0,1,0,0,0,0,0,1,0,0
8744,528,77268,44656,Mineral City,OH,New Philadelphia-Dover,13332,1091400,1064800,1045100,1011200,995300,1047400,1061200,1072400,1110800,1133100,1199100,1315900,OH07910,GNADENHUTTEN,TUSCARAWAS COUNTY,TUSCARAWAS COUNTY,"1,282",0,2,0,0,0,0,0,2,0,0
8745,528,77268,44656,Mineral City,OH,New Philadelphia-Dover,13332,1091400,1064800,1045100,1011200,995300,1047400,1061200,1072400,1110800,1133100,1199100,1315900,OH07914,PORT WASHINGTON,TUSCARAWAS COUNTY,TUSCARAWAS COUNTY,566,0,2,0,0,0,0,1,1,0,0
8746,528,77268,44656,Mineral City,OH,New Philadelphia-Dover,13332,1091400,1064800,1045100,1011200,995300,1047400,1061200,1072400,1110800,1133100,1199100,1315900,OH07918,STRASBURG,TUSCARAWAS COUNTY,TUSCARAWAS COUNTY,"2,689",1,23,0,0,1,0,5,18,0,0
8747,528,77268,44656,Mineral City,OH,New Philadelphia-Dover,13332,1091400,1064800,1045100,1011200,995300,1047400,1061200,1072400,1110800,1133100,1199100,1315900,OH07919,TUSCARAWAS,TUSCARAWAS COUNTY,TUSCARAWAS COUNTY,"1,055",0,2,0,0,0,0,0,2,0,0
8748,528,77268,44656,Mineral City,OH,New Philadelphia-Dover,13332,1091400,1064800,1045100,1011200,995300,1047400,1061200,1072400,1110800,1133100,1199100,1315900,OH07921,MUSKINGUM WATERSHED,TUSCARAWAS COUNTY,TUSCARAWAS COUNTY,0,6,41,0,1,0,5,4,37,0,0
8749,528,77268,44656,Mineral City,OH,New Philadelphia-Dover,13332,1091400,1064800,1045100,1011200,995300,1047400,1061200,1072400,1110800,1133100,1199100,1315900,OH07900,TUSCARAWAS COUNTY SHERIFF,TUSCARAWAS COUNTY,TUSCARAWAS COUNTY,"41,002",22,234,1,8,3,10,66,150,18,2
8750,529,77864,45858,McComb,OH,Findlay,13333,1202900,1186200,1148300,1128800,1076400,1073500,1095800,1119400,1187500,1246200,1296700,1380200,OH00201,BLUFFTON,HANCOCK COUNTY,HANCOCK COUNTY,170,0,2,0,0,0,0,0,2,0,0
8751,529,77864,45858,McComb,OH,Findlay,13333,1202900,1186200,1148300,1128800,1076400,1073500,1095800,1119400,1187500,1246200,1296700,1380200,OH03201,FINDLAY,HANCOCK COUNTY,HANCOCK COUNTY,"41,474",128,"1,304",3,25,24,76,216,"1,050",38,3
8752,529,77864,45858,McComb,OH,Findlay,13333,1202900,1186200,1148300,1128800,1076400,1073500,1095800,1119400,1187500,1246200,1296700,1380200,OH03207,MCCOMB,HANCOCK COUNTY,HANCOCK COUNTY,"1,655",0,0,0,0,0,0,0,0,0,0
8753,529,77864,45858,McComb,OH,Findlay,13333,1202900,1186200,1148300,1128800,1076400,1073500,1095800,1119400,1187500,1246200,1296700,1380200,OH03200,HANCOCK,HANCOCK COUNTY,HANCOCK COUNTY,"30,069",8,185,0,2,0,6,38,146,1,1
8754,530,77276,44666,North Lawrence,OH,Canton-Massillon,13358,1509900,1453700,1366700,1328700,1317500,1288200,1334200,1440600,1477800,1588000,1734100,1801100,OH07604,CANTON,STARK COUNTY,STARK COUNTY,"71,031",836,"3,766",16,97,188,535,"1,008","2,512",246,12
8755,530,77276,44666,North Lawrence,OH,Canton-Massillon,13358,1509900,1453700,1366700,1328700,1317500,1288200,1334200,1440600,1477800,1588000,1734100,1801100,OH07608,MASSILLON,STARK COUNTY,STARK COUNTY,"32,265",52,401,0,14,11,27,69,326,6,6
8756,530,77276,44666,North Lawrence,OH,Canton-Massillon,13358,1509900,1453700,1366700,1328700,1317500,1288200,1334200,1440600,1477800,1588000,1734100,1801100,OH07601,ALLIANCE,STARK COUNTY,STARK COUNTY,"21,803",75,799,0,14,11,50,109,649,41,6
8757,530,77276,44666,North Lawrence,OH,Canton-Massillon,13358,1509900,1453700,1366700,1328700,1317500,1288200,1334200,1440600,1477800,1588000,1734100,1801100,OH07602,BREWSTER,STARK COUNTY,STARK COUNTY,"2,154",0,14,0,0,0,0,2,12,0,1
8758,530,77276,44666,North Lawrence,OH,Canton-Massillon,13358,1509900,1453700,1366700,1328700,1317500,1288200,1334200,1440600,1477800,1588000,1734100,1801100,OH07603,CANAL FULTON,STARK COUNTY,STARK COUNTY,"5,428",2,75,0,1,0,1,26,47,2,0
8759,530,77276,44666,North Lawrence,OH,Canton-Massillon,13358,1509900,1453700,1366700,1328700,1317500,1288200,1334200,1440600,1477800,1588000,1734100,1801100,OH07605,EAST CANTON,STARK COUNTY,STARK COUNTY,"1,589",0,10,0,0,0,0,0,10,0,0
8760,530,77276,44666,North Lawrence,OH,Canton-Massillon,13358,1509900,1453700,1366700,1328700,1317500,1288200,1334200,1440600,1477800,1588000,1734100,1801100,OH07606,HARTVILLE,STARK COUNTY,STARK COUNTY,"3,030",2,78,0,0,0,2,1,77,0,1
8761,530,77276,44666,North Lawrence,OH,Canton-Massillon,13358,1509900,1453700,1366700,1328700,1317500,1288200,1334200,1440600,1477800,1588000,1734100,1801100,OH07607,LOUISVILLE,STARK COUNTY,STARK COUNTY,"9,373",2,123,0,0,0,2,22,98,3,1
8762,530,77276,44666,North Lawrence,OH,Canton-Massillon,13358,1509900,1453700,1366700,1328700,1317500,1288200,1334200,1440600,1477800,1588000,1734100,1801100,OH07609,MINERVA,STARK COUNTY,STARK COUNTY,"1,931",1,20,0,0,0,1,4,14,2,0
8763,530,77276,44666,North Lawrence,OH,Canton-Massillon,13358,1509900,1453700,1366700,1328700,1317500,1288200,1334200,1440600,1477800,1588000,1734100,1801100,OH07610,NAVARRE,STARK COUNTY,STARK COUNTY,"1,901",1,22,0,0,0,1,3,18,1,0
8764,530,77276,44666,North Lawrence,OH,Canton-Massillon,13358,1509900,1453700,1366700,1328700,1317500,1288200,1334200,1440600,1477800,1588000,1734100,1801100,OH07611,NORTH CANTON,STARK COUNTY,STARK COUNTY,"17,348",12,281,0,4,3,5,41,232,8,0
8765,530,77276,44666,North Lawrence,OH,Canton-Massillon,13358,1509900,1453700,1366700,1328700,1317500,1288200,1334200,1440600,1477800,1588000,1734100,1801100,OH07612,BEACH CITY,STARK COUNTY,STARK COUNTY,989,0,6,0,0,0,0,1,4,1,0
8766,530,77276,44666,North Lawrence,OH,Canton-Massillon,13358,1509900,1453700,1366700,1328700,1317500,1288200,1334200,1440600,1477800,1588000,1734100,1801100,OH07622,LAWRENCE TOWNSHIP,STARK COUNTY,STARK COUNTY,"8,273",9,85,2,2,0,5,31,48,6,0
8767,530,77276,44666,North Lawrence,OH,Canton-Massillon,13358,1509900,1453700,1366700,1328700,1317500,1288200,1334200,1440600,1477800,1588000,1734100,1801100,OH07624,JACKSON TOWNSHIP,STARK COUNTY,STARK COUNTY,"40,624",58,"1,101",1,14,24,19,120,963,18,7
8768,530,77276,44666,North Lawrence,OH,Canton-Massillon,13358,1509900,1453700,1366700,1328700,1317500,1288200,1334200,1440600,1477800,1588000,1734100,1801100,OH07625,UNIONTOWN,STARK COUNTY,STARK COUNTY,"3,340",3,80,0,2,0,1,16,58,6,0
8769,530,77276,44666,North Lawrence,OH,Canton-Massillon,13358,1509900,1453700,1366700,1328700,1317500,1288200,1334200,1440600,1477800,1588000,1734100,1801100,OH07630,MAGNOLIA,STARK COUNTY,STARK COUNTY,714,1,13,0,1,0,0,2,10,1,0
8770,530,77276,44666,North Lawrence,OH,Canton-Massillon,13358,1509900,1453700,1366700,1328700,1317500,1288200,1334200,1440600,1477800,1588000,1734100,1801100,OH07600,STARK COUNTY SHERIFF,STARK COUNTY,STARK COUNTY,"118,577",122,"1,795",4,34,27,57,449,"1,233",113,7
8771,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH05002,BOARDMAN,MAHONING COUNTY,MAHONING COUNTY,"39,276",61,"1,482",0,14,31,16,164,"1,289",29,6
8772,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH05009,YOUNGSTOWN,MAHONING COUNTY,MAHONING COUNTY,"63,878",447,"2,362",23,32,151,241,847,"1,283",232,82
8773,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH01501,COLUMBIANA,MAHONING COUNTY,MAHONING COUNTY,650,0,4,0,0,0,0,0,4,0,0
8774,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH01506,SALEM,MAHONING COUNTY,MAHONING COUNTY,4,0,0,0,0,0,0,0,0,0,0
8775,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH01513,WASHINGTONVILLE,MAHONING COUNTY,MAHONING COUNTY,335,0,1,0,0,0,0,0,1,0,0
8776,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH05001,AUSTINTOWN,MAHONING COUNTY,MAHONING COUNTY,"35,303",62,789,0,9,14,39,109,659,21,1
8777,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH05003,CAMPBELL,MAHONING COUNTY,MAHONING COUNTY,"7,875",9,50,0,0,2,7,19,25,6,0
8778,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH05004,CANFIELD,MAHONING COUNTY,MAHONING COUNTY,"7,246",3,46,0,1,0,2,10,36,0,2
8779,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH05005,LOWELLVILLE,MAHONING COUNTY,MAHONING COUNTY,"1,097",0,1,0,0,0,0,1,0,0,0
8780,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH05006,POLAND VILLAGE,MAHONING COUNTY,MAHONING COUNTY,"2,444",0,8,0,0,0,0,0,6,2,1
8781,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH05007,SEBRING,MAHONING COUNTY,MAHONING COUNTY,"4,232",11,111,0,4,0,7,14,92,5,0
8782,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH05008,STRUTHERS,MAHONING COUNTY,MAHONING COUNTY,"10,228",15,216,0,1,4,10,58,148,10,0
8783,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH05011,CRAIG BEACH,MAHONING COUNTY,MAHONING COUNTY,"1,129",1,6,0,1,0,0,1,4,1,0
8784,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH05012,NEW MIDDLETOWN,MAHONING COUNTY,MAHONING COUNTY,"1,553",0,15,0,0,0,0,4,9,2,0
8785,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH05013,BEAVER TOWNSHIP,MAHONING COUNTY,MAHONING COUNTY,"6,427",2,102,0,1,0,1,23,74,5,1
8786,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH05016,SPRINGFIELD TOWNSHIP,MAHONING COUNTY,MAHONING COUNTY,"6,374",7,55,0,2,0,5,17,34,4,1
8787,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH05018,GOSHEN TOWNSHIP,MAHONING COUNTY,MAHONING COUNTY,"3,072",3,55,0,2,0,1,6,44,5,1
8788,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH05020,MILTON TOWNSHIP,MAHONING COUNTY,MAHONING COUNTY,"2,445",2,36,0,1,1,0,7,27,2,1
8789,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH05021,JACKSON TOWNSHIP,MAHONING COUNTY,MAHONING COUNTY,"2,018",2,32,0,0,0,2,14,18,0,0
8790,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH05022,POLAND TOWNSHIP,MAHONING COUNTY,MAHONING COUNTY,"11,921",3,53,0,1,1,1,14,39,0,0
8791,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH05023,COITSVILLE TOWNSHIP,MAHONING COUNTY,MAHONING COUNTY,"1,326",3,44,0,1,0,2,16,24,4,0
8792,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH07601,ALLIANCE,MAHONING COUNTY,MAHONING COUNTY,35,0,1,0,0,0,0,0,1,0,0
8793,531,77146,44401,Berlin Center,OH,Youngstown-Warren-Boardman,13380,1683400,1571800,1469400,1439200,1495100,1467400,1603000,1631900,1605700,1705700,1825300,2040400,OH05000,MAHONING COUNTY SHERIFF,MAHONING COUNTY,MAHONING COUNTY,"16,141",4,67,0,0,0,4,19,40,8,0
8794,532,76847,43780,Senecaville,OH,Cambridge,13392,1134600,1099200,1086100,1086500,1121600,1198500,1209900,1280600,1298200,1306100,1328000,1555000,OH03001,CAMBRIDGE,GUERNSEY COUNTY,GUERNSEY COUNTY,"10,391",8,456,1,1,3,3,75,375,6,1
8795,532,76847,43780,Senecaville,OH,Cambridge,13392,1134600,1099200,1086100,1086500,1121600,1198500,1209900,1280600,1298200,1306100,1328000,1555000,OH03002,BYESVILLE,GUERNSEY COUNTY,GUERNSEY COUNTY,"2,372",0,16,0,0,0,0,4,9,3,0
8796,532,76847,43780,Senecaville,OH,Cambridge,13392,1134600,1099200,1086100,1086500,1121600,1198500,1209900,1280600,1298200,1306100,1328000,1555000,OH03010,SENECAVILLE,GUERNSEY COUNTY,GUERNSEY COUNTY,448,0,0,0,0,0,0,0,0,0,0
8797,533,77349,44840,Jeromesville,OH,Ashland,13418,1461600,1431900,1430000,1381300,1301200,1279300,1289100,1325900,1397400,1482600,1594100,1666800,OH00301,ASHLAND,ASHLAND COUNTY,ASHLAND COUNTY,"20,485",25,375,0,7,4,14,44,326,5,0
8798,533,77349,44840,Jeromesville,OH,Ashland,13418,1461600,1431900,1430000,1381300,1301200,1279300,1289100,1325900,1397400,1482600,1594100,1666800,OH00302,LOUDONVILLE,ASHLAND COUNTY,ASHLAND COUNTY,"2,581",3,66,1,1,1,0,6,59,1,1
8799,533,77349,44840,Jeromesville,OH,Ashland,13418,1461600,1431900,1430000,1381300,1301200,1279300,1289100,1325900,1397400,1482600,1594100,1666800,OH00300,ASHLAND,ASHLAND COUNTY,ASHLAND COUNTY,"29,919",35,204,0,20,0,15,50,137,17,1
8800,534,77284,44677,Smithville,OH,Wooster,13444,1493400,1458700,1453200,1389800,1356300,1385100,1437700,1443800,1480600,1530800,1594100,1694400,OH07710,NORTON,WAYNE COUNTY,WAYNE COUNTY,4,0,0,0,0,0,0,0,0,0,0
8801,534,77284,44677,Smithville,OH,Wooster,13444,1493400,1458700,1453200,1389800,1356300,1385100,1437700,1443800,1480600,1530800,1594100,1694400,OH08501,ORRVILLE,WAYNE COUNTY,WAYNE COUNTY,"8,527",15,107,0,6,0,9,17,84,6,0
