,Index,RegionID,RegionName,City_x,State,Metro,CountyName,SizeRank,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Unnamed: 0,County,City_y,ORI,AGENCY NAME,POPULATION,VIOLENT CRIME,PROPERTY CRIME,MURDER,RAPE,ROBBERY,AGGRAVATED ASSAULT,BURGLARY,LARCENY,MTR VEHICLE THEFT,ARSON
4903,546,77226,44608,Beach City,OH,Canton-Massillon,STARK COUNTY,13628,1020000,1076300,987400,1001200,930700,963800,1027400,1055000,1160800,1165200,1233800,1376100,572.0,STARK COUNTY,Hartville,OH07606,HARTVILLE,"3,030",2,78,0.0,0.0,0,2,1,77,0,1.0
4904,546,77226,44608,Beach City,OH,Canton-Massillon,STARK COUNTY,13628,1020000,1076300,987400,1001200,930700,963800,1027400,1055000,1160800,1165200,1233800,1376100,573.0,STARK COUNTY,Louisville,OH07607,LOUISVILLE,"9,373",2,123,0.0,0.0,0,2,22,98,3,1.0
4905,546,77226,44608,Beach City,OH,Canton-Massillon,STARK COUNTY,13628,1020000,1076300,987400,1001200,930700,963800,1027400,1055000,1160800,1165200,1233800,1376100,574.0,STARK COUNTY,Minerva,OH07609,MINERVA,"1,931",1,20,0.0,0.0,0,1,4,14,2,0.0
4906,546,77226,44608,Beach City,OH,Canton-Massillon,STARK COUNTY,13628,1020000,1076300,987400,1001200,930700,963800,1027400,1055000,1160800,1165200,1233800,1376100,575.0,STARK COUNTY,Navarre,OH07610,NAVARRE,"1,901",1,22,0.0,0.0,0,1,3,18,1,0.0
4907,546,77226,44608,Beach City,OH,Canton-Massillon,STARK COUNTY,13628,1020000,1076300,987400,1001200,930700,963800,1027400,1055000,1160800,1165200,1233800,1376100,576.0,STARK COUNTY,North Canton,OH07611,NORTH CANTON,"17,348",12,281,0.0,4.0,3,5,41,232,8,0.0
4908,546,77226,44608,Beach City,OH,Canton-Massillon,STARK COUNTY,13628,1020000,1076300,987400,1001200,930700,963800,1027400,1055000,1160800,1165200,1233800,1376100,577.0,STARK COUNTY,Beach City,OH07612,BEACH CITY,989,0,6,0.0,0.0,0,0,1,4,1,0.0
4909,546,77226,44608,Beach City,OH,Canton-Massillon,STARK COUNTY,13628,1020000,1076300,987400,1001200,930700,963800,1027400,1055000,1160800,1165200,1233800,1376100,578.0,STARK COUNTY,North Lawrence,OH07622,LAWRENCE TOWNSHIP,"8,273",9,85,2.0,2.0,0,5,31,48,6,0.0
4910,546,77226,44608,Beach City,OH,Canton-Massillon,STARK COUNTY,13628,1020000,1076300,987400,1001200,930700,963800,1027400,1055000,1160800,1165200,1233800,1376100,581.0,STARK COUNTY,Magnolia,OH07630,MAGNOLIA,714,1,13,0.0,1.0,0,0,2,10,1,0.0
4911,547,76716,43518,Edon,OH,,WILLIAMS COUNTY,13640,987100,939800,884500,893300,855600,855900,912500,904500,921000,974500,1017400,1089900,667.0,WILLIAMS COUNTY,Montpelier,OH08602,MONTPELIER,"3,976",27,139,0.0,5.0,1,21,28,105,6,0.0
4912,547,76716,43518,Edon,OH,,WILLIAMS COUNTY,13640,987100,939800,884500,893300,855600,855900,912500,904500,921000,974500,1017400,1089900,668.0,WILLIAMS COUNTY,Pioneer,OH08607,PIONEER,"1,412",3,31,0.0,2.0,0,1,5,24,2,0.0
4913,548,76825,43749,Kimbolton,OH,Cambridge,GUERNSEY COUNTY,13652,779800,776100,798400,776600,799300,804700,850100,929900,958700,944500,963600,1042100,254.0,GUERNSEY COUNTY,Cambridge,OH03001,CAMBRIDGE,"10,391",8,456,1.0,1.0,3,3,75,375,6,1.0
4914,548,76825,43749,Kimbolton,OH,Cambridge,GUERNSEY COUNTY,13652,779800,776100,798400,776600,799300,804700,850100,929900,958700,944500,963600,1042100,255.0,GUERNSEY COUNTY,Byesville,OH03002,BYESVILLE,"2,372",0,16,0.0,0.0,0,0,4,9,3,0.0
4915,548,76825,43749,Kimbolton,OH,Cambridge,GUERNSEY COUNTY,13652,779800,776100,798400,776600,799300,804700,850100,929900,958700,944500,963600,1042100,256.0,GUERNSEY COUNTY,Senecaville,OH03010,SENECAVILLE,448,0,0,0.0,0.0,0,0,0,0,0,0.0
4916,549,77352,44843,Lucas,OH,Mansfield,RICHLAND COUNTY,13660,1288500,1177000,1119600,1051100,1042100,1045100,1095700,1172800,1261800,1336000,1401800,1538700,543.0,RICHLAND COUNTY,Mansfield,OH07001,MANSFIELD,"46,507",248,"2,392",7.0,45.0,75,121,569,"1,745",78,19.0
4917,549,77352,44843,Lucas,OH,Mansfield,RICHLAND COUNTY,13660,1288500,1177000,1119600,1051100,1042100,1045100,1095700,1172800,1261800,1336000,1401800,1538700,547.0,RICHLAND COUNTY,Shelby,OH07004,SHELBY,"8,987",11,262,0.0,9.0,0,2,54,205,3,1.0
4918,549,77352,44843,Lucas,OH,Mansfield,RICHLAND COUNTY,13660,1288500,1177000,1119600,1051100,1042100,1045100,1095700,1172800,1261800,1336000,1401800,1538700,548.0,RICHLAND COUNTY,Bellville,OH07005,BELLVILLE,"1,864",0,18,0.0,0.0,0,0,2,15,1,0.0
4919,549,77352,44843,Lucas,OH,Mansfield,RICHLAND COUNTY,13660,1288500,1177000,1119600,1051100,1042100,1045100,1095700,1172800,1261800,1336000,1401800,1538700,549.0,RICHLAND COUNTY,Lexington,OH07007,LEXINGTON,"4,686",0,9,0.0,0.0,0,0,1,8,0,1.0
4920,550,77378,44878,Shiloh,OH,Mansfield,RICHLAND COUNTY,13678,1017500,952600,925800,897900,928500,946800,962700,993600,1061800,1084100,1042200,1297800,543.0,RICHLAND COUNTY,Mansfield,OH07001,MANSFIELD,"46,507",248,"2,392",7.0,45.0,75,121,569,"1,745",78,19.0
4921,550,77378,44878,Shiloh,OH,Mansfield,RICHLAND COUNTY,13678,1017500,952600,925800,897900,928500,946800,962700,993600,1061800,1084100,1042200,1297800,547.0,RICHLAND COUNTY,Shelby,OH07004,SHELBY,"8,987",11,262,0.0,9.0,0,2,54,205,3,1.0
4922,550,77378,44878,Shiloh,OH,Mansfield,RICHLAND COUNTY,13678,1017500,952600,925800,897900,928500,946800,962700,993600,1061800,1084100,1042200,1297800,548.0,RICHLAND COUNTY,Bellville,OH07005,BELLVILLE,"1,864",0,18,0.0,0.0,0,0,2,15,1,0.0
4923,550,77378,44878,Shiloh,OH,Mansfield,RICHLAND COUNTY,13678,1017500,952600,925800,897900,928500,946800,962700,993600,1061800,1084100,1042200,1297800,549.0,RICHLAND COUNTY,Lexington,OH07007,LEXINGTON,"4,686",0,9,0.0,0.0,0,0,1,8,0,1.0
4924,551,76552,43149,Rockbridge,OH,Columbus,HOCKING COUNTY,13688,1567800,1531600,1568900,1527100,1506600,1422100,1471900,1452200,1500300,1515700,1562000,1765300,310.0,HOCKING COUNTY,Logan,OH03701,LOGAN,"7,077",18,289,0.0,5.0,3,10,21,254,14,2.0
4925,551,76552,43149,Rockbridge,OH,Columbus,HOCKING COUNTY,13688,1567800,1531600,1568900,1527100,1506600,1422100,1471900,1452200,1500300,1515700,1562000,1765300,311.0,HOCKING COUNTY,Laurelville,OH03702,LAURELVILLE,507,1,3,0.0,0.0,1,0,0,3,0,0.0
4926,552,77379,44880,Sullivan,OH,Ashland,ASHLAND COUNTY,13710,1665100,1636100,1591100,1519300,1415400,1411400,1426000,1427400,1490700,1532600,1641100,1759600,16.0,ASHLAND COUNTY,Ashland,OH00301,ASHLAND,"20,485",25,375,0.0,7.0,4,14,44,326,5,0.0
4927,552,77379,44880,Sullivan,OH,Ashland,ASHLAND COUNTY,13710,1665100,1636100,1591100,1519300,1415400,1411400,1426000,1427400,1490700,1532600,1641100,1759600,17.0,ASHLAND COUNTY,Loudonville,OH00302,LOUDONVILLE,"2,581",3,66,1.0,1.0,1,0,6,59,1,1.0
4928,552,77379,44880,Sullivan,OH,Ashland,ASHLAND COUNTY,13710,1665100,1636100,1591100,1519300,1415400,1411400,1426000,1427400,1490700,1532600,1641100,1759600,18.0,ASHLAND COUNTY,Ashland,OH00300,ASHLAND,"29,919",35,204,0.0,20.0,0,15,50,137,17,1.0
4929,552,77379,44880,Sullivan,OH,Ashland,ASHLAND COUNTY,13710,1665100,1636100,1591100,1519300,1415400,1411400,1426000,1427400,1490700,1532600,1641100,1759600,313.0,ASHLAND COUNTY,Loudonville,OH00302,LOUDONVILLE,61,0,1,0.0,0.0,0,0,0,1,0,0.0
4930,553,76542,43137,Lockbourne,OH,Columbus,FRANKLIN COUNTY,13739,1748100,1611800,1541300,1553400,1457500,1508500,1503900,1564300,1680600,1789000,1975200,2175700,168.0,FRANKLIN COUNTY,Columbus,OHCOP00,COLUMBUS,"8,276",45,344,1.0,9.0,20,15,71,231,42,4.0
4931,553,76542,43137,Lockbourne,OH,Columbus,FRANKLIN COUNTY,13739,1748100,1611800,1541300,1553400,1457500,1508500,1503900,1564300,1680600,1789000,1975200,2175700,173.0,FRANKLIN COUNTY,Dublin,OH02503,DUBLIN,"4,534",3,53,0.0,1.0,1,1,6,45,2,0.0
4932,553,76542,43137,Lockbourne,OH,Columbus,FRANKLIN COUNTY,13739,1748100,1611800,1541300,1553400,1457500,1508500,1503900,1564300,1680600,1789000,1975200,2175700,174.0,FRANKLIN COUNTY,Westerville,OH02510,WESTERVILLE,"8,531",9,205,0.0,3.0,3,3,17,184,4,0.0
4933,553,76542,43137,Lockbourne,OH,Columbus,FRANKLIN COUNTY,13739,1748100,1611800,1541300,1553400,1457500,1508500,1503900,1564300,1680600,1789000,1975200,2175700,185.0,FRANKLIN COUNTY,Columbus,OHCOP00,COLUMBUS,"10,505",54,412,2.0,11.0,24,17,85,277,50,5.0
4934,553,76542,43137,Lockbourne,OH,Columbus,FRANKLIN COUNTY,13739,1748100,1611800,1541300,1553400,1457500,1508500,1503900,1564300,1680600,1789000,1975200,2175700,193.0,FRANKLIN COUNTY,Reynoldsburg,OH02508,REYNOLDSBURG,936,3,26,0.0,1.0,1,1,3,22,1,0.0
4935,553,76542,43137,Lockbourne,OH,Columbus,FRANKLIN COUNTY,13739,1748100,1611800,1541300,1553400,1457500,1508500,1503900,1564300,1680600,1789000,1975200,2175700,197.0,FRANKLIN COUNTY,Columbus,OHCOP00,COLUMBUS,"853,424","4,379","33,652",139.0,899.0,"1,919","1,422","6,955","22,613","4,084",370.0
4936,553,76542,43137,Lockbourne,OH,Columbus,FRANKLIN COUNTY,13739,1748100,1611800,1541300,1553400,1457500,1508500,1503900,1564300,1680600,1789000,1975200,2175700,201.0,FRANKLIN COUNTY,Bexley,OH02501,BEXLEY,"13,773",20,420,1.0,4.0,10,5,104,301,15,0.0
4937,553,76542,43137,Lockbourne,OH,Columbus,FRANKLIN COUNTY,13739,1748100,1611800,1541300,1553400,1457500,1508500,1503900,1564300,1680600,1789000,1975200,2175700,202.0,FRANKLIN COUNTY,Dublin,OH02503,DUBLIN,"39,242",27,456,1.0,10.0,8,8,51,388,17,1.0
4938,553,76542,43137,Lockbourne,OH,Columbus,FRANKLIN COUNTY,13739,1748100,1611800,1541300,1553400,1457500,1508500,1503900,1564300,1680600,1789000,1975200,2175700,203.0,FRANKLIN COUNTY,Gahanna,OH02504,GAHANNA,"35,243",25,791,1.0,13.0,5,6,87,677,27,6.0
4939,553,76542,43137,Lockbourne,OH,Columbus,FRANKLIN COUNTY,13739,1748100,1611800,1541300,1553400,1457500,1508500,1503900,1564300,1680600,1789000,1975200,2175700,204.0,FRANKLIN COUNTY,Grandview Heights,OH02505,GRANDVIEW HEIGHTS,"7,831",0,43,0.0,0.0,0,0,5,37,1,0.0
4940,553,76542,43137,Lockbourne,OH,Columbus,FRANKLIN COUNTY,13739,1748100,1611800,1541300,1553400,1457500,1508500,1503900,1564300,1680600,1789000,1975200,2175700,205.0,FRANKLIN COUNTY,Grove City,OH02506,GROVE CITY,"40,421",47,"1,365",4.0,14.0,24,5,112,"1,197",56,0.0
4941,553,76542,43137,Lockbourne,OH,Columbus,FRANKLIN COUNTY,13739,1748100,1611800,1541300,1553400,1457500,1508500,1503900,1564300,1680600,1789000,1975200,2175700,206.0,FRANKLIN COUNTY,Hilliard,OH02507,HILLIARD,"36,144",17,404,0.0,6.0,2,9,75,293,36,2.0
4942,553,76542,43137,Lockbourne,OH,Columbus,FRANKLIN COUNTY,13739,1748100,1611800,1541300,1553400,1457500,1508500,1503900,1564300,1680600,1789000,1975200,2175700,207.0,FRANKLIN COUNTY,Reynoldsburg,OH02508,REYNOLDSBURG,"27,631",71,780,1.0,16.0,35,19,98,656,26,3.0
4943,553,76542,43137,Lockbourne,OH,Columbus,FRANKLIN COUNTY,13739,1748100,1611800,1541300,1553400,1457500,1508500,1503900,1564300,1680600,1789000,1975200,2175700,208.0,FRANKLIN COUNTY,Upper Arlington,OH02509,UPPER ARLINGTON,"35,214",12,512,0.0,3.0,6,3,88,417,7,2.0
4944,553,76542,43137,Lockbourne,OH,Columbus,FRANKLIN COUNTY,13739,1748100,1611800,1541300,1553400,1457500,1508500,1503900,1564300,1680600,1789000,1975200,2175700,209.0,FRANKLIN COUNTY,Westerville,OH02510,WESTERVILLE,"30,887",35,740,0.0,9.0,13,13,60,667,13,2.0
4945,553,76542,43137,Lockbourne,OH,Columbus,FRANKLIN COUNTY,13739,1748100,1611800,1541300,1553400,1457500,1508500,1503900,1564300,1680600,1789000,1975200,2175700,210.0,FRANKLIN COUNTY,Whitehall,OH02511,WHITEHALL,"18,835",125,"1,269",0.0,11.0,69,45,187,"1,001",81,12.0
4946,553,76542,43137,Lockbourne,OH,Columbus,FRANKLIN COUNTY,13739,1748100,1611800,1541300,1553400,1457500,1508500,1503900,1564300,1680600,1789000,1975200,2175700,211.0,FRANKLIN COUNTY,Worthington,OH02512,WORTHINGTON,"14,692",11,267,2.0,2.0,3,4,27,227,13,1.0
4947,553,76542,43137,Lockbourne,OH,Columbus,FRANKLIN COUNTY,13739,1748100,1611800,1541300,1553400,1457500,1508500,1503900,1564300,1680600,1789000,1975200,2175700,213.0,FRANKLIN COUNTY,Groveport,OH02516,GROVEPORT,"5,583",12,185,0.0,3.0,6,3,29,144,12,1.0
4948,553,76542,43137,Lockbourne,OH,Columbus,FRANKLIN COUNTY,13739,1748100,1611800,1541300,1553400,1457500,1508500,1503900,1564300,1680600,1789000,1975200,2175700,216.0,FRANKLIN COUNTY,New Albany,OH02521,NEW ALBANY,"10,670",4,91,0.0,2.0,0,2,6,81,4,0.0
4949,553,76542,43137,Lockbourne,OH,Columbus,FRANKLIN COUNTY,13739,1748100,1611800,1541300,1553400,1457500,1508500,1503900,1564300,1680600,1789000,1975200,2175700,358.0,FRANKLIN COUNTY,Reynoldsburg,OH02508,REYNOLDSBURG,"9,137",25,256,0.0,6.0,12,7,32,216,8,1.0
4950,553,76542,43137,Lockbourne,OH,Columbus,FRANKLIN COUNTY,13739,1748100,1611800,1541300,1553400,1457500,1508500,1503900,1564300,1680600,1789000,1975200,2175700,359.0,FRANKLIN COUNTY,New Albany,OH02521,NEW ALBANY,168,0,1,0.0,0.0,0,0,0,1,0,0.0
4951,553,76542,43137,Lockbourne,OH,Columbus,FRANKLIN COUNTY,13739,1748100,1611800,1541300,1553400,1457500,1508500,1503900,1564300,1680600,1789000,1975200,2175700,633.0,FRANKLIN COUNTY,Dublin,OH02503,DUBLIN,"2,510",1,29,0.0,1.0,0,0,3,25,1,0.0
4952,554,77830,45814,Arlington,OH,Findlay,HANCOCK COUNTY,13747,1243000,1227700,1195300,1170000,1127100,1147200,1203700,1251600,1266000,1318200,1458100,1612600,294.0,HANCOCK COUNTY,Findlay,OH03201,FINDLAY,"41,474",128,"1,304",3.0,25.0,24,76,216,"1,050",38,3.0
4953,554,77830,45814,Arlington,OH,Findlay,HANCOCK COUNTY,13747,1243000,1227700,1195300,1170000,1127100,1147200,1203700,1251600,1266000,1318200,1458100,1612600,295.0,HANCOCK COUNTY,McComb,OH03207,MCCOMB,"1,655",0,0,0.0,0.0,0,0,0,0,0,0.0
4954,555,76558,43155,Sugar Grove,OH,Columbus,FAIRFIELD COUNTY,13753,1347600,1307900,1278100,1261600,1267600,1245200,1250500,1289900,1364500,1502900,1730000,1788900,186.0,FAIRFIELD COUNTY,Lancaster,OH02301,LANCASTER,"40,026",127,"1,706",0.0,24.0,33,70,236,"1,382",88,12.0
4955,555,76558,43155,Sugar Grove,OH,Columbus,FAIRFIELD COUNTY,13753,1347600,1307900,1278100,1261600,1267600,1245200,1250500,1289900,1364500,1502900,1730000,1788900,187.0,FAIRFIELD COUNTY,Baltimore,OH02303,BALTIMORE,"2,973",0,15,0.0,0.0,0,0,3,11,1,1.0
4956,555,76558,43155,Sugar Grove,OH,Columbus,FAIRFIELD COUNTY,13753,1347600,1307900,1278100,1261600,1267600,1245200,1250500,1289900,1364500,1502900,1730000,1788900,188.0,FAIRFIELD COUNTY,Carroll,OH02306,CARROLL,520,0,3,0.0,0.0,0,0,2,1,0,0.0
4957,555,76558,43155,Sugar Grove,OH,Columbus,FAIRFIELD COUNTY,13753,1347600,1307900,1278100,1261600,1267600,1245200,1250500,1289900,1364500,1502900,1730000,1788900,189.0,FAIRFIELD COUNTY,Lithopolis,OH02307,LITHOPOLIS,"1,448",0,13,0.0,0.0,0,0,4,9,0,0.0
4958,555,76558,43155,Sugar Grove,OH,Columbus,FAIRFIELD COUNTY,13753,1347600,1307900,1278100,1261600,1267600,1245200,1250500,1289900,1364500,1502900,1730000,1788900,190.0,FAIRFIELD COUNTY,Millersport,OH02308,MILLERSPORT,"1,050",0,2,0.0,0.0,0,0,1,1,0,0.0
4959,555,76558,43155,Sugar Grove,OH,Columbus,FAIRFIELD COUNTY,13753,1347600,1307900,1278100,1261600,1267600,1245200,1250500,1289900,1364500,1502900,1730000,1788900,191.0,FAIRFIELD COUNTY,Pickerington,OH02309,PICKERINGTON,"20,297",38,351,0.0,6.0,12,20,20,315,16,0.0
4960,555,76558,43155,Sugar Grove,OH,Columbus,FAIRFIELD COUNTY,13753,1347600,1307900,1278100,1261600,1267600,1245200,1250500,1289900,1364500,1502900,1730000,1788900,192.0,FAIRFIELD COUNTY,Sugar Grove,OH02312,SUGAR GROVE,433,0,1,0.0,0.0,0,0,0,1,0,0.0
4961,555,76558,43155,Sugar Grove,OH,Columbus,FAIRFIELD COUNTY,13753,1347600,1307900,1278100,1261600,1267600,1245200,1250500,1289900,1364500,1502900,1730000,1788900,198.0,FAIRFIELD COUNTY,Lithopolis,OH02307,LITHOPOLIS,42,0,0,0.0,0.0,0,0,0,0,0,0.0
4962,555,76558,43155,Sugar Grove,OH,Columbus,FAIRFIELD COUNTY,13753,1347600,1307900,1278100,1261600,1267600,1245200,1250500,1289900,1364500,1502900,1730000,1788900,199.0,FAIRFIELD COUNTY,Pickerington,OH02309,PICKERINGTON,76,0,1,0.0,0.0,0,0,0,1,0,0.0
4963,556,77335,44818,Bloomville,OH,Tiffin,SENECA COUNTY,13787,971100,905100,886000,926800,860200,841100,899700,903200,943800,963700,1027200,1059700,561.0,SENECA COUNTY,Tiffin,OH07402,TIFFIN,"17,481",18,390,0.0,2.0,4,12,55,331,4,1.0
4964,557,77627,45370,Spring Valley,OH,Dayton,GREENE COUNTY,13799,2536400,2387800,2427100,2334800,2147900,2211600,2344400,2421900,2448600,2575200,2809000,3123400,243.0,GREENE COUNTY,Xenia,OH02903,XENIA,"26,331",55,811,1.0,16.0,8,30,141,636,34,6.0
4965,557,77627,45370,Spring Valley,OH,Dayton,GREENE COUNTY,13799,2536400,2387800,2427100,2334800,2147900,2211600,2344400,2421900,2448600,2575200,2809000,3123400,244.0,GREENE COUNTY,Yellow Springs,OH02904,YELLOW SPRINGS,"3,713",11,72,0.0,4.0,4,3,20,47,5,0.0
4966,557,77627,45370,Spring Valley,OH,Dayton,GREENE COUNTY,13799,2536400,2387800,2427100,2334800,2147900,2211600,2344400,2421900,2448600,2575200,2809000,3123400,245.0,GREENE COUNTY,Bellbrook,OH02905,BELLBROOK,"7,159",5,39,0.0,1.0,0,4,0,39,0,0.0
4967,557,77627,45370,Spring Valley,OH,Dayton,GREENE COUNTY,13799,2536400,2387800,2427100,2334800,2147900,2211600,2344400,2421900,2448600,2575200,2809000,3123400,246.0,GREENE COUNTY,Jamestown,OH02909,JAMESTOWN,"2,036",3,84,0.0,1.0,2,0,27,53,4,1.0
4968,557,77627,45370,Spring Valley,OH,Dayton,GREENE COUNTY,13799,2536400,2387800,2427100,2334800,2147900,2211600,2344400,2421900,2448600,2575200,2809000,3123400,247.0,GREENE COUNTY,Beavercreek,OH02911,BEAVERCREEK,"46,572",38,"1,111",0.0,13.0,9,16,49,"1,013",49,2.0
4969,558,77480,45162,Goshen,OH,Cincinnati,CLERMONT COUNTY,13810,1537100,1548300,1466000,1435000,1357500,1436600,1499900,1554100,1481300,1555800,1784900,1959700,77.0,CLERMONT COUNTY,Batavia,OH01301,BATAVIA,"1,656",0,57,0.0,0.0,0,0,7,46,4,0.0
4970,558,77480,45162,Goshen,OH,Cincinnati,CLERMONT COUNTY,13810,1537100,1548300,1466000,1435000,1357500,1436600,1499900,1554100,1481300,1555800,1784900,1959700,78.0,CLERMONT COUNTY,Bethel,OH01302,BETHEL,"2,791",3,87,0.0,0.0,0,3,14,71,2,0.0
4971,558,77480,45162,Goshen,OH,Cincinnati,CLERMONT COUNTY,13810,1537100,1548300,1466000,1435000,1357500,1436600,1499900,1554100,1481300,1555800,1784900,1959700,79.0,CLERMONT COUNTY,Milford,OH01303,MILFORD,"6,910",14,191,0.0,4.0,1,9,22,158,11,0.0
4972,558,77480,45162,Goshen,OH,Cincinnati,CLERMONT COUNTY,13810,1537100,1548300,1466000,1435000,1357500,1436600,1499900,1554100,1481300,1555800,1784900,1959700,80.0,CLERMONT COUNTY,Amelia,OH01304,AMELIA,"4,982",3,63,0.0,0.0,0,3,2,58,3,0.0
4973,558,77480,45162,Goshen,OH,Cincinnati,CLERMONT COUNTY,13810,1537100,1548300,1466000,1435000,1357500,1436600,1499900,1554100,1481300,1555800,1784900,1959700,81.0,CLERMONT COUNTY,Felicity,OH01306,FELICITY,825,3,31,0.0,1.0,0,2,4,26,1,0.0
4974,558,77480,45162,Goshen,OH,Cincinnati,CLERMONT COUNTY,13810,1537100,1548300,1466000,1435000,1357500,1436600,1499900,1554100,1481300,1555800,1784900,1959700,82.0,CLERMONT COUNTY,New Richmond,OH01310,NEW RICHMOND,"2,663",6,61,0.0,0.0,0,6,13,45,3,0.0
4975,558,77480,45162,Goshen,OH,Cincinnati,CLERMONT COUNTY,13810,1537100,1548300,1466000,1435000,1357500,1436600,1499900,1554100,1481300,1555800,1784900,1959700,85.0,CLERMONT COUNTY,Williamsburg,OH01313,WILLIAMSBURG,"2,565",4,58,0.0,1.0,0,3,11,45,2,1.0
4976,558,77480,45162,Goshen,OH,Cincinnati,CLERMONT COUNTY,13810,1537100,1548300,1466000,1435000,1357500,1436600,1499900,1554100,1481300,1555800,1784900,1959700,86.0,CLERMONT COUNTY,Goshen,OH01314,GOSHEN TOWNSHIP,"15,860",7,165,0.0,5.0,1,1,32,118,15,1.0
4977,558,77480,45162,Goshen,OH,Cincinnati,CLERMONT COUNTY,13810,1537100,1548300,1466000,1435000,1357500,1436600,1499900,1554100,1481300,1555800,1784900,1959700,90.0,CLERMONT COUNTY,Loveland,OH03120,LOVELAND,"2,070",2,18,0.0,1.0,0,1,4,13,1,0.0
4978,558,77480,45162,Goshen,OH,Cincinnati,CLERMONT COUNTY,13810,1537100,1548300,1466000,1435000,1357500,1436600,1499900,1554100,1481300,1555800,1784900,1959700,258.0,CLERMONT COUNTY,Milford,OH01303,MILFORD,29,0,1,0.0,0.0,0,0,0,1,0,0.0
4979,558,77480,45162,Goshen,OH,Cincinnati,CLERMONT COUNTY,13810,1537100,1548300,1466000,1435000,1357500,1436600,1499900,1554100,1481300,1555800,1784900,1959700,275.0,CLERMONT COUNTY,Loveland,OH03120,LOVELAND,"9,953",10,86,0.0,5.0,1,4,19,61,6,1.0
4980,558,77480,45162,Goshen,OH,Cincinnati,CLERMONT COUNTY,13810,1537100,1548300,1466000,1435000,1357500,1436600,1499900,1554100,1481300,1555800,1784900,1959700,416.0,CLERMONT COUNTY,Goshen,OH05018,GOSHEN TOWNSHIP,"3,072",3,55,0.0,2.0,0,1,6,44,5,1.0
4981,558,77480,45162,Goshen,OH,Cincinnati,CLERMONT COUNTY,13810,1537100,1548300,1466000,1435000,1357500,1436600,1499900,1554100,1481300,1555800,1784900,1959700,643.0,CLERMONT COUNTY,Loveland,OH03120,LOVELAND,823,0,7,0.0,0.0,0,0,2,5,0,0.0
4982,559,76803,43719,Bethesda,OH,Wheeling,BELMONT COUNTY,13815,804200,825400,800800,711700,761000,787000,874000,912500,933000,939500,977300,1036500,35.0,BELMONT COUNTY,Barnesville,OH00701,BARNESVILLE,"4,096",0,16,0.0,0.0,0,0,4,11,1,0.0
4983,559,76803,43719,Bethesda,OH,Wheeling,BELMONT COUNTY,13815,804200,825400,800800,711700,761000,787000,874000,912500,933000,939500,977300,1036500,38.0,BELMONT COUNTY,Martins Ferry,OH00704,MARTINS FERRY,"6,731",13,70,0.0,6.0,0,7,12,52,6,0.0
4984,559,76803,43719,Bethesda,OH,Wheeling,BELMONT COUNTY,13815,804200,825400,800800,711700,761000,787000,874000,912500,933000,939500,977300,1036500,39.0,BELMONT COUNTY,Powhatan Point,OH00705,POWHATAN POINT,"1,562",0,3,0.0,0.0,0,0,1,2,0,0.0
4985,559,76803,43719,Bethesda,OH,Wheeling,BELMONT COUNTY,13815,804200,825400,800800,711700,761000,787000,874000,912500,933000,939500,977300,1036500,41.0,BELMONT COUNTY,Saint Clairsville,OH00707,ST. CLAIRSVILLE,"5,096",1,9,0.0,0.0,0,1,1,8,0,0.0
4986,559,76803,43719,Bethesda,OH,Wheeling,BELMONT COUNTY,13815,804200,825400,800800,711700,761000,787000,874000,912500,933000,939500,977300,1036500,42.0,BELMONT COUNTY,Flushing,OH00711,FLUSHING,858,0,3,0.0,0.0,0,0,0,3,0,0.0
4987,559,76803,43719,Bethesda,OH,Wheeling,BELMONT COUNTY,13815,804200,825400,800800,711700,761000,787000,874000,912500,933000,939500,977300,1036500,44.0,BELMONT COUNTY,Belmont,OH00700,BELMONT COUNTY SHERIFF,"29,108",34,314,2.0,10.0,2,20,52,232,30,4.0
4988,560,76962,44048,Kingsville,OH,Ashtabula,ASHTABULA COUNTY,13826,1131900,1102100,1062600,1080400,1044600,1057100,1134800,1142400,1125400,1156200,1207800,1271300,19.0,ASHTABULA COUNTY,Geneva,OH00405,GENEVA-ON-THE-LAKE,"1,199",7,33,0.0,3.0,1,3,7,24,2,0.0
4989,560,76962,44048,Kingsville,OH,Ashtabula,ASHTABULA COUNTY,13826,1131900,1102100,1062600,1080400,1044600,1057100,1134800,1142400,1125400,1156200,1207800,1271300,20.0,ASHTABULA COUNTY,Roaming Shores,OH00410,ROAMING SHORES VILLAGE,"1,466",0,1,0.0,0.0,0,0,1,0,0,0.0
4990,560,76962,44048,Kingsville,OH,Ashtabula,ASHTABULA COUNTY,13826,1131900,1102100,1062600,1080400,1044600,1057100,1134800,1142400,1125400,1156200,1207800,1271300,21.0,ASHTABULA COUNTY,Ashtabula,OH00400,ASHTABULA COUNTY SHERIFF,"49,924",42,580,0.0,8.0,4,30,170,366,44,1.0
4991,561,77345,44836,Green Springs,OH,Tiffin,SENECA COUNTY,13843,1079100,1015100,982300,999000,916000,898500,928300,938300,978500,1001700,1065600,1186800,561.0,SENECA COUNTY,Tiffin,OH07402,TIFFIN,"17,481",18,390,0.0,2.0,4,12,55,331,4,1.0
4992,562,77587,45325,Farmersville,OH,Dayton,MONTGOMERY COUNTY,13844,1615500,1616000,1483900,1435000,1281700,1329600,1363400,1406900,1426200,1498400,1649200,1765800,,,,,,,,,,,,,,,,
