,Unnamed: 0_x,County_x,City,AGENCY NAME_x,POPULATION_x,VIOLENT CRIME_x,PROPERTY CRIME_x,MURDER_x,RAPE_x,ROBBERY_x,AGGRAVATED ASSAULT_x,BURGLARY_x,LARCENY_x,MTR VEHICLE THEFT_x,ARSON_x,Unnamed: 0_y,County_y,ORI,AGENCY NAME_y,POPULATION_y,VIOLENT CRIME_y,PROPERTY CRIME_y,MURDER_y,RAPE_y,ROBBERY_y,AGGRAVATED ASSAULT_y,BURGLARY_y,LARCENY_y,MTR VEHICLE THEFT_y,ARSON_y
315,644.0,WARREN COUNTY,Springboro,SPRINGBORO,"17,119",11,96,0.0,6.0,1,4,8,82,6,0.0,479.0,WARREN COUNTY,OH08314,SPRINGBORO,"1,273",0,8,0.0,0.0,0,0,1,7,0,0.0
316,644.0,WARREN COUNTY,Springboro,SPRINGBORO,"17,119",11,96,0.0,6.0,1,4,8,82,6,0.0,651.0,WARREN COUNTY,OH08314,SPRINGBORO,"17,359",10,114,0.0,5.0,0,5,14,98,2,0.0
317,647.0,WASHINGTON COUNTY,Belpre,BELPRE,"6,484",11,107,0.0,3.0,2,6,13,85,9,1.0,654.0,WASHINGTON COUNTY,OH08401,BELPRE,"6,466",2,76,0.0,0.0,0,2,15,56,5,0.0
318,648.0,WASHINGTON COUNTY,Marietta,MARIETTA,"13,867",8,101,0.0,2.0,4,2,16,82,3,1.0,655.0,WASHINGTON COUNTY,OH08402,MARIETTA,"13,582",23,250,0.0,11.0,2,10,37,197,16,2.0
319,652.0,WAYNE COUNTY,Orrville,ORRVILLE,"8,514",16,111,3.0,4.0,1,8,30,80,1,1.0,659.0,WAYNE COUNTY,OH08501,ORRVILLE,"8,527",15,107,0.0,6.0,0,9,17,84,6,0.0
320,653.0,WAYNE COUNTY,Rittman,RITTMAN,"6,484",4,135,0.0,1.0,1,2,36,85,14,2.0,434.0,WAYNE COUNTY,OH08502,RITTMAN,114,0,2,0.0,0.0,0,0,1,1,0,0.0
321,653.0,WAYNE COUNTY,Rittman,RITTMAN,"6,484",4,135,0.0,1.0,1,2,36,85,14,2.0,660.0,WAYNE COUNTY,OH08502,RITTMAN,"6,496",9,107,0.0,3.0,2,4,35,64,8,1.0
322,654.0,WAYNE COUNTY,Wooster,WOOSTER,"26,883",73,776,0.0,24.0,14,35,127,633,16,10.0,661.0,WAYNE COUNTY,OH08503,WOOSTER,"27,172",102,916,0.0,30.0,24,48,157,722,37,6.0
323,655.0,WAYNE COUNTY,Apple Creek,APPLE CREEK,"1,186",0,5,0.0,0.0,0,0,1,4,0,0.0,662.0,WAYNE COUNTY,OH08504,APPLE CREEK,"1,188",2,4,0.0,0.0,0,2,0,4,0,0.0
324,657.0,WAYNE COUNTY,Smithville,SMITHVILLE,"1,273",3,3,0.0,1.0,0,2,0,3,0,0.0,665.0,WAYNE COUNTY,OH08514,SMITHVILLE,"1,277",1,1,0.0,1.0,0,0,0,1,0,0.0
325,659.0,WILLIAMS COUNTY,Montpelier,MONTPELIER,"3,980",14,146,1.0,5.0,3,5,18,113,15,2.0,667.0,WILLIAMS COUNTY,OH08602,MONTPELIER,"3,976",27,139,0.0,5.0,1,21,28,105,6,0.0
326,660.0,WILLIAMS COUNTY,Pioneer,PIONEER,"1,406",2,23,0.0,1.0,0,1,7,16,0,0.0,668.0,WILLIAMS COUNTY,OH08607,PIONEER,"1,412",3,31,0.0,2.0,0,1,5,24,2,0.0
327,663.0,WOOD COUNTY,Bowling Green,BOWLING GREEN,"31,404",42,560,0.0,19.0,8,15,64,486,10,1.0,670.0,WOOD COUNTY,OH08701,BOWLING GREEN,"31,779",41,587,0.0,20.0,6,15,86,486,15,3.0
328,664.0,WOOD COUNTY,North Baltimore,NORTH BALTIMORE,"3,568",9,67,0.0,2.0,2,5,21,45,1,0.0,671.0,WOOD COUNTY,OH08702,NORTH BALTIMORE,"3,546",10,46,0.0,2.0,0,8,9,36,1,0.0
329,665.0,WOOD COUNTY,Perrysburg,PERRYSBURG,"21,548",8,244,0.0,3.0,3,2,16,223,5,0.0,672.0,WOOD COUNTY,OH08703,PERRYSBURG,"21,732",7,232,0.0,3.0,4,0,10,221,1,0.0
330,667.0,WOOD COUNTY,Bradner,BRADNER,"1,026",0,4,0.0,0.0,0,0,1,3,0,0.0,674.0,WOOD COUNTY,OH08707,BRADNER,"1,024",1,2,0.0,0.0,0,1,0,2,0,0.0
331,668.0,WOOD COUNTY,Haskins,HASKINS,"1,241",0,0,0.0,0.0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,
332,669.0,WOOD COUNTY,Northwood,NORTHWOOD,"5,376",6,133,0.0,2.0,3,1,21,110,2,0.0,675.0,WOOD COUNTY,OH08718,NORTHWOOD,"5,423",19,138,0.0,2.0,4,13,17,116,5,0.0
333,670.0,WOOD COUNTY,Pemberville,PEMBERVILLE,"1,433",1,3,0.0,1.0,0,0,0,3,0,0.0,676.0,WOOD COUNTY,OH08719,PEMBERVILLE,"1,425",0,1,0.0,0.0,0,0,0,1,0,0.0
334,671.0,WOOD COUNTY,Wayne,WAYNE,900,0,0,0.0,0.0,0,0,0,0,0,0.0,677.0,WOOD COUNTY,OH08724,WAYNE,927,0,0,0.0,0.0,0,0,0,0,0,0.0
335,,,Fort Shawnee,,,,,,,,,,,,,12.0,ALLEN COUNTY,OH00211,SHAWNEE TOWNSHIP,"12,096",14,135,1.0,4.0,3,6,24,108,3,0.0
336,,,Coolville,,,,,,,,,,,,,27.0,ATHENS COUNTY,OH00512,COOLVILLE,492,0,0,0.0,0.0,0,0,0,0,0,0.0
337,,,Belmont,,,,,,,,,,,,,44.0,BELMONT COUNTY,OH00700,BELMONT COUNTY SHERIFF,"29,108",34,314,2.0,10.0,2,20,52,232,30,4.0
338,,,Georgetown,,,,,,,,,,,,,46.0,BROWN COUNTY,OH00802,GEORGETOWN,"4,356",10,104,0.0,6.0,3,1,23,78,3,0.0
339,,,Ripley,,,,,,,,,,,,,47.0,BROWN COUNTY,OH00803,RIPLEY,"1,707",2,19,0.0,1.0,0,1,3,13,3,0.0
340,,,Mount Orab,,,,,,,,,,,,,48.0,BROWN COUNTY,OH00807,MOUNT ORAB,"3,525",4,96,1.0,2.0,0,1,4,84,8,0.0
341,,,Wellsville,,,,,,,,,,,,,103.0,COLUMBIANA COUNTY,OH01508,WELLSVILLE,"3,347",0,1,0.0,0.0,0,0,0,1,0,0.0
342,,,Gates Mills,,,,,,,,,,,,,132.0,CUYAHOGA COUNTY,OH01821,GATES MILLS,"2,232",2,24,0.0,0.0,1,1,2,20,2,0.0
343,,,North Royalton,,,,,,,,,,,,,141.0,CUYAHOGA COUNTY,OH01836,NORTH ROYALTON,"30,313",7,103,3.0,0.0,0,4,22,80,1,0.0
344,,,Parma Heights,,,,,,,,,,,,,145.0,CUYAHOGA COUNTY,OH01843,PARMA HEIGHTS,"20,094",1,53,0.0,0.0,0,1,10,40,3,0.0
345,,,Huron,,,,,,,,,,,,,176.0,ERIE COUNTY,OH02202,HURON,"6,950",4,116,0.0,1.0,1,2,24,92,0,0.0
346,,,Berlin Heights,,,,,,,,,,,,,180.0,ERIE COUNTY,OH02206,BERLIN HEIGHTS,713,0,0,0.0,0.0,0,0,0,0,0,0.0
347,,,Millersport,,,,,,,,,,,,,190.0,FAIRFIELD COUNTY,OH02308,MILLERSPORT,"1,050",0,2,0.0,0.0,0,0,1,1,0,0.0
348,,,Sugar Grove,,,,,,,,,,,,,192.0,FAIRFIELD COUNTY,OH02312,SUGAR GROVE,433,0,1,0.0,0.0,0,0,0,1,0,0.0
349,,,Madison,,,,,,,,,,,,,219.0,LAKE COUNTY,OH02535,MADISON TOWNSHIP,"18,661",19,187,0.0,2.0,5,12,51,129,7,0.0
350,,,Madison,,,,,,,,,,,,,349.0,LAKE COUNTY,OH04318,MADISON TOWNSHIP,"15,380",4,67,0.0,0.0,0,4,8,57,2,0.0
351,,,Cleves,,,,,,,,,,,,,263.0,HAMILTON COUNTY,OH03106,CLEVES,"3,418",0,1,0.0,0.0,0,0,0,1,0,0.0
352,,,Reading,,,,,,,,,,,,,282.0,HAMILTON COUNTY,OH03129,READING,"10,307",28,291,1.0,4.0,7,16,52,232,7,0.0
353,,,McComb,,,,,,,,,,,,,295.0,HANCOCK COUNTY,OH03207,MCCOMB,"1,655",0,0,0.0,0.0,0,0,0,0,0,0.0
354,,,Laurelville,,,,,,,,,,,,,311.0,HOCKING COUNTY,OH03702,LAURELVILLE,507,1,3,0.0,0.0,1,0,0,3,0,0.0
355,,,Granville,,,,,,,,,,,,,361.0,LICKING COUNTY,OH04503,GRANVILLE,"5,787",0,39,0.0,0.0,0,0,5,32,2,0.0
356,,,Johnstown,,,,,,,,,,,,,363.0,LICKING COUNTY,OH04509,JOHNSTOWN,"5,025",2,63,0.0,1.0,0,1,4,56,3,0.0
357,,,Sheffield Lake,,,,,,,,,,,,,378.0,LORAIN COUNTY,OH04708,SHEFFIELD LAKE,"8,983",7,115,0.0,5.0,2,0,23,84,8,0.0
358,,,New Middletown,,,,,,,,,,,,,413.0,MAHONING COUNTY,OH05012,NEW MIDDLETOWN,"1,553",0,15,0.0,0.0,0,0,4,9,2,0.0
359,,,North Jackson,,,,,,,,,,,,,418.0,MAHONING COUNTY,OH05021,JACKSON TOWNSHIP,"2,018",2,32,0.0,0.0,0,2,14,18,0,0.0
360,,,North Jackson,,,,,,,,,,,,,474.0,MAHONING COUNTY,OH05727,JACKSON TOWNSHIP,"3,658",1,13,0.0,0.0,0,1,4,8,1,0.0
361,,,North Jackson,,,,,,,,,,,,,579.0,MAHONING COUNTY,OH07624,JACKSON TOWNSHIP,"40,624",58,"1,101",1.0,14.0,24,19,120,963,18,7.0
362,,,Creston,,,,,,,,,,,,,435.0,WAYNE COUNTY,OH08507,CRESTON,91,0,1,0.0,0.0,0,0,0,1,0,0.0
363,,,Creston,,,,,,,,,,,,,663.0,WAYNE COUNTY,OH08507,CRESTON,"2,097",1,20,0.0,0.0,0,1,6,12,2,1.0
364,,,Saint Henry,,,,,,,,,,,,,446.0,MERCER COUNTY,OH05409,ST. HENRY,"2,527",1,8,0.0,0.0,0,1,1,7,0,0.0
365,,,Huber Heights,,,,,,,,,,,,,452.0,DAYTON,OH05714,HUBER HEIGHTS,995,2,24,0.0,0.0,1,1,3,20,1,0.0
366,,,Huber Heights,,,,,,,,,,,,,466.0,DAYTON,OH05714,HUBER HEIGHTS,"37,001",75,927,0.0,15.0,20,40,114,762,51,5.0
367,,,Moraine,,,,,,,,,,,,,462.0,DAYTON,OH05709,MORAINE,"6,360",27,541,0.0,8.0,10,9,60,456,25,4.0
368,,,West Carrollton,,,,,,,,,,,,,467.0,DAYTON,OH05715,WEST CARROLLTON,"12,898",23,285,1.0,5.0,11,6,66,198,21,4.0
369,,,Englewood,,,,,,,,,,,,,469.0,DAYTON,OH05718,ENGLEWOOD,"13,504",19,443,0.0,1.0,7,11,8,423,12,5.0
370,,,New Lebanon,,,,,,,,,,,,,470.0,DAYTON,OH05720,NEW LEBANON,"3,966",10,95,0.0,2.0,4,4,22,70,3,1.0
371,,,Shelby,,,,,,,,,,,,,547.0,RICHLAND COUNTY,OH07004,SHELBY,"8,987",11,262,0.0,9.0,0,2,54,205,3,1.0
372,,,Massillon,,,,,,,,,,,,,567.0,STARK COUNTY,OH07608,MASSILLON,"32,265",52,401,0.0,14.0,11,27,69,326,6,6.0
373,,,East Canton,,,,,,,,,,,,,571.0,STARK COUNTY,OH07605,EAST CANTON,"1,589",0,10,0.0,0.0,0,0,0,10,0,0.0
374,,,North Lawrence,,,,,,,,,,,,,578.0,STARK COUNTY,OH07622,LAWRENCE TOWNSHIP,"8,273",9,85,2.0,2.0,0,5,31,48,6,0.0
375,,,Stow,,,,,,,,,,,,,592.0,SUMMIT COUNTY,OH07712,STOW,"34,692",32,690,1.0,19.0,6,6,102,584,4,0.0
376,,,Lebanon,,,,,,,,,,,,,646.0,WARREN COUNTY,OH08303,LEBANON,"20,741",4,116,0.0,0.0,1,3,12,101,3,2.0
377,,,Marshallville,,,,,,,,,,,,,664.0,WAYNE COUNTY,OH08511,MARSHALLVILLE,761,1,1,0.0,1.0,0,0,0,1,0,0.0
